animal,date,session_type,session_dprime,session_hit_rate,histology_fallback,stimulus,trials,n_mouse_go,n_gt_go,n_acx_go,n_ofc_go,p_mouse_go,p_gt_go,p_acx_go,p_ofc_go,error_trials_only,n_behavior_match,p_behavior_match,odds_behavior_match,models_agree_only,agreement_state
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,0.7890990840419705,16,0.0,16.0,,10.0,0.0,1.0,,0.625,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,0.8807317743081708,15,0.0,15.0,,8.0,0.0,1.0,,0.5333333333333333,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,1.2245599209511964,26,26.0,0.0,,16.0,1.0,0.0,,0.6153846153846154,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,1.3667597057667562,28,28.0,0.0,,16.0,1.0,0.0,,0.5714285714285714,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,1.5254721809420373,26,26.0,0.0,,14.0,1.0,0.0,,0.5384615384615384,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,1.7026148524934492,19,0.0,19.0,,11.0,0.0,1.0,,0.5789473684210527,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,1.9003278933222565,15,0.0,15.0,,7.0,0.0,1.0,,0.4666666666666667,True,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,2.121,14,0.0,14.0,,9.0,0.0,1.0,,0.6428571428571429,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.7070000000000001,30,9.0,30.0,15.0,16.0,0.3,1.0,0.5,0.5333333333333333,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.7890990840419705,29,11.0,29.0,15.0,11.0,0.3793103448275862,1.0,0.5172413793103449,0.3793103448275862,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.8807317743081708,29,4.0,29.0,13.0,17.0,0.13793103448275862,1.0,0.4482758620689655,0.5862068965517241,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.2245599209511964,58,8.0,0.0,32.0,30.0,0.13793103448275862,0.0,0.5517241379310345,0.5172413793103449,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.3667597057667562,59,17.0,0.0,33.0,37.0,0.288135593220339,0.0,0.559322033898305,0.6271186440677966,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.5254721809420373,58,14.0,0.0,28.0,21.0,0.2413793103448276,0.0,0.4827586206896552,0.3620689655172414,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.7026148524934492,29,7.0,29.0,7.0,13.0,0.2413793103448276,1.0,0.2413793103448276,0.4482758620689655,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.9003278933222565,29,11.0,29.0,13.0,14.0,0.3793103448275862,1.0,0.4482758620689655,0.4827586206896552,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,2.121,29,5.0,29.0,14.0,18.0,0.1724137931034483,1.0,0.4827586206896552,0.6206896551724138,False,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.7070000000000001,21,0.0,21.0,9.0,12.0,0.0,1.0,0.42857142857142855,0.5714285714285714,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.7890990840419705,18,0.0,18.0,9.0,4.0,0.0,1.0,0.5,0.2222222222222222,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.8807317743081708,25,0.0,25.0,11.0,13.0,0.0,1.0,0.44,0.52,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.2245599209511964,8,8.0,0.0,5.0,5.0,1.0,0.0,0.625,0.625,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.3667597057667562,17,17.0,0.0,10.0,11.0,1.0,0.0,0.5882352941176471,0.6470588235294118,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.5254721809420373,14,14.0,0.0,6.0,8.0,1.0,0.0,0.42857142857142855,0.5714285714285714,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.7026148524934492,22,0.0,22.0,4.0,11.0,0.0,1.0,0.18181818181818182,0.5,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,1.9003278933222565,18,0.0,18.0,8.0,8.0,0.0,1.0,0.4444444444444444,0.4444444444444444,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,2.121,24,0.0,24.0,11.0,15.0,0.0,1.0,0.4583333333333333,0.625,True,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.7070000000000001,17,,,,,,,,,,9.0,0.5294117647058824,1.125,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,0.7890990840419705,11,,,,,,,,,,9.0,0.8181818181818182,4.500000000000002,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,0.8807317743081708,13,,,,,,,,,,8.0,0.6153846153846154,1.6000000000000003,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,1.2245599209511964,24,,,,,,,,,,12.0,0.5,1.0,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,1.3667597057667562,33,,,,,,,,,,15.0,0.45454545454545453,0.8333333333333334,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,1.5254721809420373,31,,,,,,,,,,20.0,0.6451612903225806,1.8181818181818181,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,1.7026148524934492,15,,,,,,,,,,10.0,0.6666666666666666,1.9999999999999998,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,1.9003278933222565,14,,,,,,,,,,8.0,0.5714285714285714,1.3333333333333333,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,2.121,15,,,,,,,,,,7.0,0.4666666666666667,0.875,True,Models agree (pooled)
G7A1,28/10/2025,(Novice) FRA,,,False,0.7070000000000001,1,,,,,,,,,,0.0,0.0,,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,0.7070000000000001,6,,,,,,,,,,4.0,0.6666666666666666,1.9999999999999998,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,0.7890990840419705,6,,,,,,,,,,5.0,0.8333333333333334,5.000000000000002,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,0.7890990840419705,1,,,,,,,,,,0.0,0.0,,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,0.8807317743081708,2,,,,,,,,,,1.0,0.5,1.0,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,0.8807317743081708,4,,,,,,,,,,3.0,0.75,3.0,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.2245599209511964,9,,,,,,,,,,6.0,0.6666666666666666,1.9999999999999998,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.2245599209511964,6,,,,,,,,,,2.0,0.3333333333333333,0.49999999999999994,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.3667597057667562,7,,,,,,,,,,0.0,0.0,,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.3667597057667562,7,,,,,,,,,,4.0,0.5714285714285714,1.3333333333333333,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.5254721809420373,9,,,,,,,,,,8.0,0.8888888888888888,7.9999999999999964,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.5254721809420373,8,,,,,,,,,,3.0,0.375,0.6,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.7026148524934492,5,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.7026148524934492,4,,,,,,,,,,2.0,0.5,1.0,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.9003278933222565,4,,,,,,,,,,2.0,0.5,1.0,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,1.9003278933222565,4,,,,,,,,,,2.0,0.5,1.0,True,Both No-Go
G7A1,28/10/2025,(Novice) FRA,,,False,2.121,5,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both Go
G7A1,28/10/2025,(Novice) FRA,,,False,2.121,2,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go
